Date,Open,High,Low,Close,Adj Close,Volume
2017-02-14,178.570007,180.130005,178.350006,180.130005,157.910202,2776500
2017-02-15,180.199997,181.919998,179.809998,181.679993,159.268982,2914300
2017-02-16,181.449997,182.789993,180.869995,181.429993,159.049805,3251500
2017-02-17,181.250000,181.570007,180.000000,180.669998,158.383591,3552500
2017-02-21,180.600006,180.789993,179.119995,180.259995,158.024185,4480300
2017-02-22,180.089996,181.339996,180.089996,181.149994,158.804352,3020500
2017-02-23,182.000000,182.500000,180.919998,181.649994,159.242722,2282500
2017-02-24,180.210007,181.490005,179.889999,181.350006,158.979706,3300100
2017-02-27,181.190002,181.250000,179.279999,179.399994,157.270218,3691300
2017-02-28,179.380005,180.630005,179.350006,179.820007,157.638458,3273400
2017-03-01,180.479996,182.550003,180.029999,181.949997,159.505722,3005600
2017-03-02,181.880005,181.880005,180.429993,180.529999,158.260849,2918200
2017-03-03,180.529999,181.320007,179.759995,180.050003,157.840073,1822000
2017-03-06,179.720001,180.990005,179.570007,180.470001,158.208282,3204400
2017-03-07,180.710007,181.289993,180.199997,180.380005,158.129349,2980500
2017-03-08,180.750000,180.949997,179.300003,179.449997,157.314056,3557400
2017-03-09,179.149994,179.250000,175.880005,177.179993,155.324081,5444100
2017-03-10,178.210007,179.490005,177.419998,177.830002,155.893921,3100300
2017-03-13,177.850006,178.059998,176.419998,176.460007,154.692902,3482200
2017-03-14,176.179993,176.820007,175.210007,175.720001,154.044174,3147500
2017-03-15,175.710007,176.279999,174.750000,175.809998,154.123093,3815500
2017-03-16,178.460007,179.000000,176.820007,177.240005,155.376663,4311800
2017-03-17,176.289993,176.789993,175.649994,175.649994,153.982819,5921000
2017-03-20,175.649994,176.179993,175.139999,175.699997,154.026657,2476100
2017-03-21,176.009995,176.229996,173.839996,173.880005,152.431183,3927700
2017-03-22,174.039993,175.059998,172.800003,174.779999,153.220154,3450500
2017-03-23,174.429993,175.669998,173.559998,174.820007,153.255249,3740000
2017-03-24,175.119995,175.500000,173.389999,173.830002,152.387329,3221700
2017-03-27,172.690002,174.160004,172.089996,173.770004,152.334747,3259000
2017-03-28,173.940002,175.000000,173.000000,174.509995,152.983444,3523900
2017-03-29,174.300003,174.490005,173.460007,173.940002,152.483765,3085600
2017-03-30,173.860001,174.589996,173.690002,173.860001,152.413635,3168300
2017-03-31,173.979996,174.949997,173.690002,174.139999,152.659073,2913700
2017-04-03,173.820007,174.869995,173.380005,174.500000,152.974670,4286500
2017-04-04,173.520004,174.960007,173.259995,174.520004,152.992218,3108900
2017-04-05,174.699997,176.330002,172.809998,172.880005,151.554520,6238900
2017-04-06,173.470001,173.470001,172.250000,172.449997,151.177551,3435400
2017-04-07,172.080002,172.929993,171.279999,172.139999,150.905792,3588300
2017-04-10,172.529999,172.559998,171.000000,171.199997,150.081741,3789900
2017-04-11,170.649994,171.229996,168.979996,170.580002,149.538223,4891900
2017-04-12,171.039993,171.199997,170.020004,170.660004,149.608353,3276900
2017-04-13,169.919998,171.360001,169.529999,169.529999,148.617737,3205500
2017-04-17,169.750000,171.300003,169.619995,171.100006,149.994080,3720200
2017-04-18,170.789993,171.690002,169.830002,170.050003,149.073624,6345500
2017-04-19,161.759995,162.639999,159.600006,161.690002,141.744843,19284300
2017-04-20,161.320007,162.399994,160.500000,162.300003,142.279602,6486800
2017-04-21,162.050003,162.110001,160.380005,160.380005,140.596451,5607800
2017-04-24,161.289993,161.570007,160.419998,160.750000,140.920792,5320600
2017-04-25,161.779999,162.039993,160.380005,160.389999,140.605240,4860400
2017-04-26,160.529999,161.100006,159.889999,160.059998,140.315903,4327800
2017-04-27,160.289993,160.479996,159.630005,160.320007,140.543839,4122600
2017-04-28,160.500000,160.589996,159.699997,160.289993,140.517532,4154100
2017-05-01,160.050003,160.419998,158.699997,158.839996,139.246414,4935300
2017-05-02,159.440002,159.490005,158.639999,159.100006,139.474350,3208200
2017-05-03,158.740005,159.449997,158.520004,158.630005,139.062317,3993300
2017-05-04,158.889999,159.139999,158.360001,159.050003,139.430511,4280600
2017-05-05,153.520004,155.779999,153.000000,155.050003,135.923920,12521300
2017-05-08,152.800003,153.470001,152.199997,153.029999,135.463608,7492000
2017-05-09,152.600006,153.100006,151.559998,152.110001,134.649216,6853000
2017-05-10,151.649994,152.369995,151.130005,151.250000,133.887939,4999900
2017-05-11,151.050003,151.149994,149.789993,150.649994,133.356812,5627900
2017-05-12,150.300003,151.259995,150.000000,150.369995,133.108948,3715300
2017-05-15,150.619995,151.830002,150.449997,151.509995,134.118103,4245500
2017-05-16,151.660004,153.990005,151.660004,153.679993,136.038986,5513700
2017-05-17,153.300003,154.139999,150.889999,150.929993,133.604675,5191500
2017-05-18,150.860001,151.330002,150.110001,150.779999,133.471909,3274200
2017-05-19,151.009995,152.460007,150.889999,151.979996,134.534149,5643000
2017-05-22,152.100006,152.839996,151.600006,152.639999,135.118362,3302100
2017-05-23,152.570007,153.679993,151.919998,152.029999,134.578400,2564500
2017-05-24,152.210007,152.759995,151.229996,152.509995,135.003311,3732400
2017-05-25,153.250000,153.729996,152.949997,153.199997,135.614105,2582700
2017-05-26,152.850006,153.000000,152.059998,152.490005,134.985596,2443300
2017-05-30,151.949997,152.669998,151.589996,151.729996,134.312805,3666000
2017-05-31,152.029999,152.800003,151.649994,152.630005,135.109558,3543400
2017-06-01,152.800003,152.869995,151.630005,152.669998,135.144943,2918100
2017-06-02,153.070007,153.199997,151.800003,152.050003,134.596115,3585700
2017-06-05,151.820007,152.929993,151.679993,152.410004,134.914795,3975100
2017-06-06,152.000000,152.889999,152.000000,152.369995,134.879364,3797200
2017-06-07,153.050003,154.199997,150.800003,150.979996,133.648941,4865700
2017-06-08,151.000000,152.820007,150.919998,152.100006,134.640350,3709000
2017-06-09,152.000000,154.259995,151.880005,154.100006,136.410797,4361500
2017-06-12,154.190002,157.199997,154.020004,155.179993,137.366806,6471500
2017-06-13,155.440002,155.479996,154.149994,154.250000,136.543579,3523500
2017-06-14,153.970001,154.940002,152.940002,153.809998,136.154068,3049100
2017-06-15,153.289993,154.690002,153.289993,154.220001,136.517014,4654300
2017-06-16,154.229996,155.419998,152.970001,155.380005,137.543854,6742000
2017-06-19,155.509995,155.860001,154.539993,154.839996,137.065857,4629500
2017-06-20,154.479996,155.389999,154.250000,154.949997,137.163223,4481700
2017-06-21,155.789993,155.789993,153.389999,153.789993,136.136368,3959700
2017-06-22,154.550003,154.990005,153.690002,154.399994,136.676346,2376500
2017-06-23,154.339996,154.679993,153.800003,154.110001,136.419647,3282200
2017-06-26,154.710007,155.750000,154.630005,155.229996,137.411072,2153500
2017-06-27,155.000000,155.339996,154.500000,154.750000,136.986160,2386500
2017-06-28,155.149994,155.550003,154.779999,155.320007,137.490753,2221000
2017-06-29,155.350006,155.740005,153.619995,154.130005,136.437363,3262200
2017-06-30,154.279999,154.500000,153.139999,153.830002,136.171783,3571500
2017-07-03,153.580002,156.029999,153.520004,155.580002,137.720886,2822500
2017-07-05,155.770004,155.889999,153.630005,153.669998,136.030136,3564400
2017-07-06,153.360001,153.830002,152.229996,152.360001,134.870560,2757500
2017-07-07,152.619995,153.490005,152.139999,152.940002,135.383957,2460100
2017-07-10,152.910004,153.889999,152.630005,153.419998,135.808823,3206200
2017-07-11,153.259995,153.649994,152.050003,153.190002,135.605255,3447500
2017-07-12,153.479996,154.240005,153.050003,153.699997,136.056717,3097900
2017-07-13,153.699997,154.190002,153.190002,153.630005,135.994766,2476100
2017-07-14,154.009995,154.619995,153.399994,154.240005,136.534729,3256400
2017-07-17,153.589996,153.880005,152.240005,153.009995,135.445908,4762600
2017-07-18,152.360001,154.289993,152.000000,154.000000,136.322266,7566800
2017-07-19,150.020004,150.250000,146.710007,147.529999,130.594940,14293600
2017-07-20,147.529999,148.830002,147.029999,147.660004,130.710037,7212200
2017-07-21,147.589996,147.869995,146.509995,147.080002,130.196609,6509500
2017-07-24,147.000000,147.039993,145.800003,145.990005,129.231766,3877600
2017-07-25,146.570007,147.490005,146.029999,146.190002,129.408798,4208900
2017-07-26,146.270004,146.460007,144.470001,145.360001,128.674057,3932400
2017-07-27,145.000000,145.399994,143.639999,145.070007,128.417389,6430800
2017-07-28,144.809998,145.039993,143.839996,144.289993,127.726868,3054800
2017-07-31,144.380005,144.929993,144.169998,144.669998,128.063263,4355700
2017-08-01,145.000000,145.669998,144.720001,145.300003,128.620956,3219500
2017-08-02,145.119995,145.289993,144.220001,144.449997,127.868507,3540900
2017-08-03,144.429993,145.339996,144.429993,144.940002,128.302277,3035400
